GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than 5 minutes,Margin of Error; Total: - Less than 5 minutes,Estimate; Total: - 5 to 9 minutes,Margin of Error; Total: - 5 to 9 minutes,Estimate; Total: - 10 to 14 minutes,Margin of Error; Total: - 10 to 14 minutes,Estimate; Total: - 15 to 19 minutes,Margin of Error; Total: - 15 to 19 minutes,Estimate; Total: - 20 to 24 minutes,Margin of Error; Total: - 20 to 24 minutes,Estimate; Total: - 25 to 29 minutes,Margin of Error; Total: - 25 to 29 minutes,Estimate; Total: - 30 to 34 minutes,Margin of Error; Total: - 30 to 34 minutes,Estimate; Total: - 35 to 39 minutes,Margin of Error; Total: - 35 to 39 minutes,Estimate; Total: - 40 to 44 minutes,Margin of Error; Total: - 40 to 44 minutes,Estimate; Total: - 45 to 59 minutes,Margin of Error; Total: - 45 to 59 minutes,Estimate; Total: - 60 to 89 minutes,Margin of Error; Total: - 60 to 89 minutes,Estimate; Total: - 90 or more minutes,Margin of Error; Total: - 90 or more minutes
0500000US39055,39055,"Geauga County, Ohio",40119,2129,1056,436,3028,763,4508,1192,5333,1020,5893,1112,3576,840,5082,1102,2863,894,3004,782,3424,849,1668,623,684,352
0500000US39057,39057,"Greene County, Ohio",70650,3741,2747,813,11552,3251,11327,1827,14696,2141,11896,1635,4143,1064,6264,1261,1786,896,989,585,2021,625,2563,1065,666,299
0500000US39061,39061,"Hamilton County, Ohio",346861,6465,8316,1683,27699,2436,49000,4197,65300,4274,68279,4512,31463,2795,51266,3058,8497,1279,11786,1759,13079,1765,7214,1581,4962,1282
0500000US39063,39063,"Hancock County, Ohio",33527,1835,2096,876,5387,1357,8744,1219,6282,1519,2759,704,1668,530,2707,1033,577,349,682,403,1579,616,800,433,246,169
0500000US39081,39081,"Jefferson County, Ohio",27374,1831,917,340,4138,1129,3396,1072,4063,899,3586,960,1193,486,3900,1281,973,521,458,420,1994,613,2273,725,483,367
0500000US39085,39085,"Lake County, Ohio",110641,2976,3375,1337,10712,1734,15491,1795,18467,1859,17931,2190,7293,1227,17151,2018,4399,714,4755,991,6940,1244,2922,800,1205,544
0500000US39089,39089,"Licking County, Ohio",73897,2793,2549,786,8492,1662,8530,1322,11541,1586,9106,1338,5321,1229,9304,1669,1828,566,4121,1135,8453,1875,3540,899,1112,525
0500000US39093,39093,"Lorain County, Ohio",128634,4089,2708,863,12230,1490,18704,2507,17903,2277,19171,2017,11274,1784,17626,1834,4513,1028,6836,1513,11291,1571,4481,1138,1897,543
0500000US39095,39095,"Lucas County, Ohio",184818,4415,6922,1543,19289,2021,39754,3478,37601,3238,36823,2911,12627,1816,14599,1843,2811,863,1882,680,5973,1215,3547,858,2990,934
0500000US39099,39099,"Mahoning County, Ohio",90732,3191,2840,946,11429,1436,17261,2529,16660,1912,15991,1964,5725,1123,9408,1616,2221,825,1408,423,3622,1015,2751,926,1416,478
0500000US39101,39101,"Marion County, Ohio",27576,1575,3339,1087,4398,1152,4932,1007,5551,1128,2171,646,758,325,2225,768,326,282,324,239,1868,669,1356,819,328,242
0500000US39103,39103,"Medina County, Ohio",80880,2375,1805,814,6322,1095,10463,1600,10765,1428,10184,1629,6275,1214,11481,1516,3592,866,4707,1128,9543,1214,4751,975,992,394
0500000US39109,39109,"Miami County, Ohio",44705,2001,1917,695,6260,966,8379,1514,7059,1115,7853,1120,2849,873,3829,834,1244,558,1297,549,1982,764,1509,557,527,297
0500000US39113,39113,"Montgomery County, Ohio",220020,4622,5732,1278,27193,2387,40033,3078,42294,3350,41087,2645,15413,1837,22251,2497,4131,1254,4646,1054,7925,1341,5543,1136,3772,944
0500000US39119,39119,"Muskingum County, Ohio",35156,1990,1365,525,4516,899,7070,1556,5213,1046,4971,947,1435,443,2555,720,711,369,1382,626,2054,686,2450,774,1434,532
0500000US39133,39133,"Portage County, Ohio",72575,3205,2804,1018,8386,1738,9445,1399,7896,1688,10544,1735,7366,1477,10552,1593,2826,861,2978,787,7104,1079,2073,609,601,386
0500000US39139,39139,"Richland County, Ohio",48542,2235,2092,864,6509,1344,8730,1219,12540,1825,6591,1316,2551,877,3396,1014,637,341,1227,589,1193,565,2006,638,1070,546
0500000US39141,39141,"Ross County, Ohio",25658,2034,1159,523,2929,753,4363,996,3745,1066,2942,799,1852,694,2558,831,692,335,613,330,2532,1000,1469,688,804,464
0500000US39145,39145,"Scioto County, Ohio",25979,2179,2293,798,2545,783,3636,927,3267,914,5170,1137,2140,633,2589,699,469,311,997,646,1404,503,647,417,822,409
0500000US39151,39151,"Stark County, Ohio",158956,3956,6500,1195,20342,2172,30718,2552,26140,2758,28843,2662,9645,1411,14863,1652,3769,837,3955,859,7374,1275,4246,878,2561,749
0500000US39153,39153,"Summit County, Ohio",237726,5141,8521,1707,25258,2392,38783,3394,43375,3686,41085,3084,16399,1706,27171,2545,6172,1137,7132,1424,14084,1871,6629,1241,3117,702
0500000US39155,39155,"Trumbull County, Ohio",82000,3209,3792,1121,10493,1531,14782,1832,16081,2000,13436,2007,5376,1120,6447,1295,1147,433,2001,625,3380,714,2923,823,2142,684
0500000US39157,39157,"Tuscarawas County, Ohio",39027,1951,2432,761,6027,1207,6614,1258,6143,1054,6190,1397,1966,568,3582,789,1127,519,1014,721,2481,660,834,444,617,340
0500000US39165,39165,"Warren County, Ohio",96062,2599,1627,610,7816,1778,13741,1976,11721,1496,14615,1779,8141,1375,17484,2092,4941,1270,5201,1265,6143,1084,3068,940,1564,705
0500000US39169,39169,"Wayne County, Ohio",50399,2262,3089,1003,10436,1604,9005,1570,7795,1454,6480,1079,2585,838,2815,708,731,359,931,452,4002,857,1757,519,773,378
0500000US39173,39173,"Wood County, Ohio",54403,2848,2256,794,8971,1182,9792,1613,7535,1383,9706,1379,4155,918,5514,878,1768,570,1424,584,1675,613,795,415,812,337
0500000US40017,40017,"Canadian County, Oklahoma",54316,2084,1864,733,5884,1080,5703,1077,8761,1249,10306,1724,5195,1156,9899,1496,929,451,1419,504,2393,733,959,489,1004,517
0500000US40027,40027,"Cleveland County, Oklahoma",117896,3620,2122,863,14293,1877,18247,2557,20081,2307,20440,2349,9738,1860,16805,2001,2466,670,4462,1141,6120,1517,2389,717,733,578
0500000US40031,40031,"Comanche County, Oklahoma",52575,2932,2960,736,7391,1473,12677,2270,12330,1599,8905,1316,1870,636,3435,951,406,207,842,442,717,334,578,451,464,288
0500000US40037,40037,"Creek County, Oklahoma",28749,1467,1553,588,3515,1012,3494,755,4364,1020,3933,802,1264,500,4768,1141,1157,524,1021,537,2375,653,1194,437,111,111
0500000US40101,40101,"Muskogee County, Oklahoma",26482,2267,1368,732,5502,1205,5894,1343,3796,1109,1851,558,1525,614,2844,933,382,249,806,584,1039,442,1093,536,382,308
0500000US40109,40109,"Oklahoma County, Oklahoma",321733,5542,9595,1700,38287,3532,48636,3567,73399,5140,62514,3821,20491,2392,39504,3279,6053,1594,5868,1005,9509,1987,3242,912,4635,1077
0500000US40119,40119,"Payne County, Oklahoma",37043,2570,2028,934,7481,1699,9974,1748,7153,1567,4335,1077,781,349,2262,785,209,283,57,91,1238,671,1290,553,235,169
0500000US40125,40125,"Pottawatomie County, Oklahoma",28720,1270,972,413,3796,1053,5771,1198,5551,1039,3136,824,747,391,2527,675,372,226,1758,692,1839,581,1631,491,620,262
0500000US40131,40131,"Rogers County, Oklahoma",39446,1561,585,373,4514,1016,3758,829,5667,1305,5706,1129,3757,1104,5417,950,2595,659,2548,896,2954,836,983,582,962,528
0500000US40143,40143,"Tulsa County, Oklahoma",266488,5443,8531,1728,31236,3167,46579,3145,57052,3558,51858,3433,18477,2098,33516,3451,2720,787,3523,909,6173,1383,3905,1119,2918,834
0500000US40145,40145,"Wagoner County, Oklahoma",33050,1753,1119,653,3325,1027,3143,974,5199,941,6758,1319,3807,1080,6266,1132,728,432,787,401,1134,517,641,337,143,148
0500000US41003,41003,"Benton County, Oregon",35865,2314,1402,828,6650,1522,9893,1606,7307,1508,3624,885,1586,818,2012,569,626,428,557,332,839,381,761,386,608,388
0500000US41005,41005,"Clackamas County, Oregon",154287,4649,4484,1221,14775,2686,14703,2222,19930,2448,21519,2162,14322,2113,27499,2684,6368,1252,7622,1817,13622,2037,7324,1769,2119,749
0500000US41017,41017,"Deschutes County, Oregon",60553,3047,4024,1308,9176,1694,12768,2079,12218,2062,6072,1299,3983,1082,5452,1119,1166,776,1624,1239,2369,864,722,477,979,595
0500000US41019,41019,"Douglas County, Oregon",35286,2385,1816,666,6297,1365,5947,1375,5495,1285,6054,1468,1479,573,3818,1100,146,159,823,494,1127,554,1512,608,772,442
0500000US41029,41029,"Jackson County, Oregon",76147,3606,3262,865,13830,2006,14455,2337,15779,2177,11779,1694,3458,1107,6176,1524,898,478,1737,820,2961,994,551,303,1261,579
0500000US41033,41033,"Josephine County, Oregon",28307,2196,2119,982,5633,1592,6043,1458,5167,1342,2549,763,1261,864,1707,840,801,558,770,464,1461,590,465,309,331,300
0500000US41035,41035,"Klamath County, Oregon",24637,1815,1513,491,3872,917,5532,1051,5474,1305,3448,878,1075,605,1640,832,486,387,125,103,513,323,779,499,180,181
0500000US41039,41039,"Lane County, Oregon",142957,4521,6013,1168,18782,2307,30080,2516,28097,3109,24651,2294,7733,1548,12918,1841,1561,659,2475,803,4275,869,3510,851,2862,768
0500000US41043,41043,"Linn County, Oregon",43025,2218,1616,887,6467,1182,8620,1504,5314,1161,4963,1223,3519,879,5456,1076,1050,517,1143,538,3161,952,1126,474,590,331
0500000US41047,41047,"Marion County, Oregon",122601,4026,5464,1159,16883,2459,18515,2028,21667,2200,21653,2270,8659,1954,12431,2005,2524,890,2728,867,5906,1197,3927,971,2244,667
0500000US41051,41051,"Multnomah County, Oregon",327467,6754,6567,1234,23094,2460,45733,3726,52851,2944,61269,3889,24762,3009,54019,4049,9834,1695,11135,1520,19882,2630,13474,2270,4847,1279
0500000US41053,41053,"Polk County, Oregon",29174,1665,1463,695,4816,1297,3684,1074,3970,962,3602,870,2014,956,3895,850,793,393,1599,807,1457,529,1596,607,285,230
0500000US41059,41059,"Umatilla County, Oregon",29789,1519,2321,613,6084,1116,6975,1432,4979,1143,2923,992,1866,733,1951,615,173,143,923,384,710,326,772,424,112,98
0500000US41067,41067,"Washington County, Oregon",237572,4984,8631,1911,20692,2760,36675,3242,35426,3055,38762,3192,16683,2129,31996,2909,7985,1326,9635,1986,17997,1910,9716,1783,3374,849
0500000US41071,41071,"Yamhill County, Oregon",40922,1870,2921,951,6405,1483,5542,1248,4087,937,4552,1027,2029,700,5050,1055,1507,613,1606,602,3984,1002,2405,711,834,434
0500000US42001,42001,"Adams County, Pennsylvania",50402,2505,2560,813,4839,895,6717,980,6557,957,7362,1434,3162,778,4799,930,1530,552,2526,907,4230,872,3522,847,2598,985
0500000US42003,42003,"Allegheny County, Pennsylvania",555981,7181,14824,2125,46209,3151,69751,3634,85485,4238,86896,4818,35450,2988,86317,4636,19697,2118,25973,2694,51040,3873,26014,2745,8325,1216
0500000US42005,42005,"Armstrong County, Pennsylvania",30064,1460,1716,588,3123,831,3762,874,3431,662,3080,585,2112,471,3956,804,1479,429,1836,596,2442,566,2432,524,695,317
0500000US42007,42007,"Beaver County, Pennsylvania",74730,2608,3407,863,7854,1392,10781,1391,10971,1174,10880,1734,5670,1349,8796,1178,2309,732,3278,865,4812,811,4297,1045,1675,601
0500000US42011,42011,"Berks County, Pennsylvania",182843,4131,4444,952,18930,1620,29067,2766,32845,2812,30998,2733,12034,1554,16150,1961,5385,1313,5671,1130,12514,1447,11361,1860,3444,788
0500000US42013,42013,"Blair County, Pennsylvania",55525,2312,3386,884,9720,1281,11242,1332,8849,1324,8436,1668,3436,850,3610,875,1224,488,1356,513,1611,519,1670,621,985,399
0500000US42017,42017,"Bucks County, Pennsylvania",299816,6435,6745,1262,24588,2719,45537,3572,41554,3357,38050,2932,18813,2794,37735,3023,10797,1201,13323,1611,27855,2487,25379,2280,9440,1607
0500000US42019,42019,"Butler County, Pennsylvania",82535,3953,3562,908,9137,1610,11861,1487,10072,1423,11631,1400,4476,985,9291,1080,3094,1040,4272,948,8502,1531,3902,878,2735,1317
0500000US42021,42021,"Cambria County, Pennsylvania",59330,2328,2488,643,8035,1142,9735,1129,9525,1243,9132,1281,3707,731,5586,1038,1388,524,2281,672,4320,765,1741,539,1392,444
0500000US42025,42025,"Carbon County, Pennsylvania",24987,1843,706,357,1785,433,3423,783,3132,761,2537,651,933,446,2375,803,607,308,2018,796,4249,1046,1711,702,1511,577
0500000US42027,42027,"Centre County, Pennsylvania",68656,3657,2003,685,12028,1889,14363,2073,12079,2127,9234,1412,4936,1038,6883,1298,1539,588,1991,677,1790,574,1024,533,786,320
0500000US42029,42029,"Chester County, Pennsylvania",232878,4918,5397,1069,24810,2304,31181,2579,32086,2608,29517,2709,14418,1804,31317,2700,7755,1155,10883,1684,22487,2008,17427,1749,5600,944
0500000US42033,42033,"Clearfield County, Pennsylvania",31651,1768,3033,1254,3524,736,5419,1033,5175,1221,3295,616,841,438,3382,767,545,353,1080,446,1945,550,2202,619,1210,517
0500000US42037,42037,"Columbia County, Pennsylvania",28252,1990,773,350,3719,1030,5489,989,4717,854,4794,875,1980,612,2652,650,422,198,1545,683,1235,364,630,315,296,199
0500000US42039,42039,"Crawford County, Pennsylvania",35076,1746,2441,629,5214,756,5358,876,5715,987,5392,878,2102,710,3153,654,786,289,826,294,1877,444,1192,317,1020,388
0500000US42041,42041,"Cumberland County, Pennsylvania",113821,3059,5563,1890,12827,1854,18847,2082,21292,2229,20507,1972,7568,1406,11530,1743,2964,957,3326,1156,5536,1036,1910,531,1951,652
0500000US42043,42043,"Dauphin County, Pennsylvania",125540,3573,4293,1182,17973,2604,18993,2037,27474,2783,20759,2353,5845,1249,12636,1601,4350,1302,2254,759,5586,1162,3102,835,2275,942
0500000US42045,42045,"Delaware County, Pennsylvania",251195,4871,6971,1605,21063,2003,28195,2425,32120,3097,34797,2618,17464,2115,38549,2614,10275,1335,13310,1647,29218,2839,14556,1930,4677,1142
0500000US42049,42049,"Erie County, Pennsylvania",120398,3588,5433,1155,15540,2610,23042,2587,25656,2362,20305,2182,7405,1297,12826,1632,1971,706,2932,933,3001,769,1253,449,1034,427
0500000US42051,42051,"Fayette County, Pennsylvania",50379,3165,1690,688,7995,1529,8731,1381,6840,1303,6912,1702,3344,1007,3802,915,805,385,1632,625,4628,1077,2620,704,1380,547
0500000US42055,42055,"Franklin County, Pennsylvania",63956,2842,3536,1255,6855,1196,11475,1614,11848,2131,9139,1395,3483,1106,6384,1056,1363,457,1932,642,4059,916,2408,618,1474,482
0500000US42063,42063,"Indiana County, Pennsylvania",35863,1887,1450,516,5822,1267,4542,883,5881,1219,4210,818,2843,692,4446,823,1011,318,752,328,1823,562,1500,488,1583,638
0500000US42069,42069,"Lackawanna County, Pennsylvania",92667,2858,3144,866,15144,1837,18983,2222,18288,2014,14223,1624,3966,884,8562,1383,960,439,1911,497,3889,1069,2075,742,1522,511
0500000US42071,42071,"Lancaster County, Pennsylvania",232359,4511,10587,1619,30886,2258,40341,3834,39795,2840,37624,2933,12884,1747,24448,2601,5461,1135,5674,1087,10924,1596,8267,1662,5468,1307
0500000US42073,42073,"Lawrence County, Pennsylvania",36614,1768,1490,536,5440,932,7074,1300,5545,1022,3762,791,2334,762,3556,619,1208,453,912,300,2577,696,1934,539,782,412
0500000US42075,42075,"Lebanon County, Pennsylvania",59172,2364,2734,779,7044,1206,8839,1529,8809,1562,8376,1392,4911,1153,6233,1324,1903,578,3033,599,4935,1095,1353,484,1002,416
0500000US42077,42077,"Lehigh County, Pennsylvania",150378,3986,3965,1502,14699,2019,24797,2589,30281,2273,26379,2414,10172,1679,17040,2228,2266,688,3450,942,6197,1267,7698,1435,3434,945
0500000US42079,42079,"Luzerne County, Pennsylvania",137519,4112,7051,1547,17188,1871,23438,2651,22344,1938,24236,2276,8866,1532,14696,1854,4081,877,2814,711,4380,967,4846,925,3579,1057
0500000US42081,42081,"Lycoming County, Pennsylvania",50057,2308,3796,830,7883,1224,9690,1525,9373,1351,7238,1138,2406,559,4546,803,675,247,727,284,1667,516,1199,546,857,423
0500000US42085,42085,"Mercer County, Pennsylvania",45526,1829,2376,646,6718,1184,9520,1426,7142,1197,5823,949,2466,607,4065,795,1006,375,1124,357,2266,514,2269,753,751,305
0500000US42089,42089,"Monroe County, Pennsylvania",69010,3468,2386,1068,6043,1565,7515,1777,8950,1687,8268,1472,2394,940,5286,1247,1430,653,2474,907,7517,1360,5740,1653,11007,1888
0500000US42091,42091,"Montgomery County, Pennsylvania",385344,4886,10450,1747,33145,2862,51053,3482,49623,3554,51815,3830,23317,2565,52622,3310,14153,1829,20477,2084,42297,3272,28518,2529,7874,1440
0500000US42095,42095,"Northampton County, Pennsylvania",128305,3471,2750,840,11850,1983,20290,1904,20635,2459,19008,1995,8019,1378,14031,1821,3685,890,2875,785,7523,1289,12185,1911,5454,1194
0500000US42097,42097,"Northumberland County, Pennsylvania",39244,1643,1816,556,6068,964,5381,805,5843,1015,6089,987,1747,591,4375,869,1138,531,1123,390,2772,789,1548,518,1344,598
0500000US42101,42101,"Philadelphia County, Pennsylvania",567268,11066,5868,1441,29693,3204,52257,5327,66550,5145,81827,5031,30046,2714,106691,5529,17495,2371,28459,2987,73243,5633,51458,4542,23681,2838
0500000US42107,42107,"Schuylkill County, Pennsylvania",60381,2252,3364,791,6858,940,7475,1145,8802,1154,7873,1173,4123,833,6247,905,1621,550,2638,682,5492,867,4857,879,1031,346
0500000US42111,42111,"Somerset County, Pennsylvania",30786,1441,1811,472,4332,855,3985,720,4000,730,6406,1219,1701,478,3288,756,867,376,723,326,1638,437,850,317,1185,478
0500000US42125,42125,"Washington County, Pennsylvania",89551,2901,4390,1125,10084,1403,12534,1695,11525,1703,11620,1356,5634,961,10844,1266,3625,912,4428,834,7467,1038,5624,1022,1776,495
0500000US42129,42129,"Westmoreland County, Pennsylvania",158454,4147,6259,1500,20125,2210,21567,1834,21426,2200,22436,2313,9100,1416,17974,2451,3852,792,6037,1368,12631,1756,12916,1640,4131,879
0500000US42133,42133,"York County, Pennsylvania",204141,3881,7464,1244,20232,2193,30539,2724,31988,2631,30842,2677,12674,1755,23813,2502,5972,1137,6193,1059,15602,1606,12877,1718,5945,1234
0500000US44003,44003,"Kent County, Rhode Island",76027,2451,2693,903,7776,1440,11868,1720,10619,1560,11976,1865,6490,1192,11404,1715,2480,722,2012,688,4859,1168,2830,867,1020,492
0500000US44005,44005,"Newport County, Rhode Island",42297,1986,2982,892,6962,1573,9078,1549,6395,1200,5795,1535,1227,540,2769,917,1126,505,1186,532,2787,707,1326,577,664,447
0500000US44007,44007,"Providence County, Rhode Island",265361,5851,8418,1864,31542,2884,49511,3990,45969,4027,41074,3301,16211,1994,28226,2899,6461,1343,8711,1639,12687,2015,11721,1835,4830,1218
0500000US44009,44009,"Washington County, Rhode Island",58633,2498,1981,692,4910,1120,8312,1675,9493,1951,7702,1364,4649,997,7706,1679,1414,494,3494,1114,4536,1190,2715,842,1721,636
0500000US45003,45003,"Aiken County, South Carolina",62729,2809,1272,572,4217,905,6387,1087,9835,1717,9996,1721,4307,1151,10999,1868,1618,809,1858,625,8457,1688,3165,1168,618,360
0500000US45007,45007,"Anderson County, South Carolina",73339,3413,1985,1008,8223,1816,11235,1696,12831,1750,11442,1793,5927,1332,7522,1175,2131,692,3400,1186,4281,1360,3406,949,956,612
0500000US45013,45013,"Beaufort County, South Carolina",64574,2735,3253,1172,10325,1775,11482,1511,11088,1912,8742,1583,4314,1187,7049,1469,1709,780,1874,835,2940,955,1004,536,794,453
0500000US45015,45015,"Berkeley County, South Carolina",77068,3399,1699,677,7015,1850,7750,1684,11282,2024,13396,1963,6394,1660,12820,1918,1623,737,2647,891,7136,1449,3998,1313,1308,610
0500000US45019,45019,"Charleston County, South Carolina",160043,4538,3928,1312,13703,2085,26535,3124,26061,3025,31603,3081,13942,2285,23064,2530,2656,864,3223,1068,8666,1518,4146,983,2516,858
0500000US45031,45031,"Darlington County, South Carolina",24036,1838,645,416,2267,745,4737,1125,4441,1075,3555,1101,1212,539,3878,1067,491,368,746,621,569,319,956,536,539,364
0500000US45035,45035,"Dorchester County, South Carolina",59273,2701,566,421,3715,1167,7226,1589,7945,1532,7628,1603,5092,1406,10958,1763,2288,1009,2655,917,6686,1518,3827,1342,687,383
0500000US45041,45041,"Florence County, South Carolina",52795,2200,1677,724,5442,1172,12265,1794,10148,1707,7894,1361,1647,605,6897,1409,737,348,360,231,2332,786,1865,1079,1531,747
0500000US45045,45045,"Greenville County, South Carolina",195195,4406,3860,1027,18408,1970,29527,2745,38711,2996,42628,3603,13704,1796,27062,2901,2943,994,4241,1044,8490,1505,3339,956,2282,884
0500000US45047,45047,"Greenwood County, South Carolina",27997,2492,446,330,2079,850,8133,1430,5721,1477,3923,1022,2081,1050,1382,635,247,300,704,779,740,578,1108,582,1433,772
0500000US45051,45051,"Horry County, South Carolina",112765,3576,3974,1129,13139,2146,21632,2984,19749,2051,18508,2299,7869,1953,14204,2533,1694,667,2567,924,5273,1334,2936,1041,1220,600
0500000US45057,45057,"Lancaster County, South Carolina",27764,1948,485,318,3009,990,3854,952,4072,1021,4483,1278,1315,479,2683,712,751,452,620,301,2677,957,3140,924,675,554
0500000US45059,45059,"Laurens County, South Carolina",25513,2129,902,619,2998,1013,3076,857,4448,1209,4176,1012,1181,522,2939,855,1094,803,836,474,2227,839,1133,544,503,281
0500000US45063,45063,"Lexington County, South Carolina",118541,3302,1839,780,12426,1891,13810,2081,19490,2701,21857,2538,9254,1619,18935,2010,3752,906,5118,1273,6824,1464,2574,702,2662,970
0500000US45073,45073,"Oconee County, South Carolina",29193,1549,1317,630,3213,1160,4256,933,5218,1077,5719,1353,1371,622,2682,800,882,525,544,356,1757,572,1609,630,625,590
0500000US45075,45075,"Orangeburg County, South Carolina",29959,2423,1609,627,3872,957,5057,1452,4998,1243,3751,950,791,391,3192,1153,1514,759,588,373,1658,736,2536,666,393,279
0500000US45077,45077,"Pickens County, South Carolina",45660,2844,1474,476,4869,1379,7442,1400,6204,1311,6530,1355,2528,812,6313,1391,2587,802,2133,740,3362,861,1808,523,410,299
0500000US45079,45079,"Richland County, South Carolina",168138,5481,2549,814,20556,2744,26169,3031,35360,4208,28229,2511,11717,1842,26688,2962,2954,1003,3127,976,4634,1193,3370,885,2785,990
0500000US45083,45083,"Spartanburg County, South Carolina",116899,3774,3273,1258,11610,2260,16781,2510,21565,2812,22725,2758,8297,1772,17506,2122,3015,897,2614,737,5251,1204,1971,696,2291,719
0500000US45085,45085,"Sumter County, South Carolina",40590,2639,1661,1063,4402,1024,7614,1300,7922,1537,6469,1335,2293,816,4240,1166,490,316,568,416,2177,749,1620,692,1134,550
0500000US45091,45091,"York County, South Carolina",97848,3663,2063,910,9512,1929,14968,2190,14970,2006,16291,2214,7142,1452,13872,1888,3142,808,3117,1032,7142,1556,3550,872,2079,1260
0500000US46099,46099,"Minnehaha County, South Dakota",86722,2686,3743,1074,11892,2267,17057,2234,24142,2412,14868,1993,4598,973,5184,1066,665,287,420,231,1470,611,1570,662,1113,487
0500000US46103,46103,"Pennington County, South Dakota",47863,1934,2671,724,6881,1216,10575,1587,12633,1924,7933,1433,2137,725,2735,706,208,185,241,203,679,384,468,287,702,501
0500000US47001,47001,"Anderson County, Tennessee",31861,1886,439,281,2777,973,5172,1161,5131,1474,4966,1149,2342,707,5085,1120,457,289,1984,872,1918,701,870,490,720,465
0500000US47009,47009,"Blount County, Tennessee",51839,2460,715,404,3383,957,8894,1501,8215,1255,8452,1744,2656,737,8853,1606,1419,526,2518,935,3919,1185,1727,796,1088,596
0500000US47011,47011,"Bradley County, Tennessee",39314,2286,1836,802,4877,1156,9375,2044,7588,1306,4605,1056,1143,511,4222,1082,817,509,898,395,2284,848,1169,521,500,368
0500000US47037,47037,"Davidson County, Tennessee",280642,6312,6014,1236,18772,2193,36788,3227,50589,3652,58550,3810,23992,2837,48193,4340,5897,1341,8726,1715,14416,1822,5823,1208,2882,974
0500000US47059,47059,"Greene County, Tennessee",25758,2114,368,305,2586,1025,3310,1128,5036,1070,5073,1155,1757,635,3597,1031,1006,634,460,378,1302,534,454,347,809,465
0500000US47065,47065,"Hamilton County, Tennessee",147434,3911,3898,1179,13465,2086,24615,3118,29900,2731,29395,3014,11682,2021,19003,2089,2060,550,2610,874,7054,1504,1516,557,2236,667
0500000US47093,47093,"Knox County, Tennessee",191121,5093,4419,1347,16384,2333,31339,3138,41509,3057,37616,3507,15443,1837,23802,2785,3814,752,4028,1008,7689,1646,2918,1082,2160,830
0500000US47113,47113,"Madison County, Tennessee",38606,2821,618,356,6044,1444,8364,1842,9106,1608,5621,1380,2104,855,3515,1102,635,412,283,276,1059,502,878,408,379,297
0500000US47119,47119,"Maury County, Tennessee",33266,2105,586,389,3776,1159,5336,1055,4329,1153,4707,1353,1718,648,4572,1180,454,318,1465,704,3621,790,2034,635,668,478
0500000US47125,47125,"Montgomery County, Tennessee",73534,2652,2261,586,6202,1277,10725,1762,13899,2036,12232,1769,6225,1552,10046,1831,1360,627,1558,707,5000,1411,3175,902,851,437
0500000US47141,47141,"Putnam County, Tennessee",30234,2513,944,480,2732,765,5309,1277,6186,1954,5462,1849,815,585,4969,1145,1506,1056,248,219,1173,484,483,306,407,282
0500000US47147,47147,"Robertson County, Tennessee",28007,2046,830,409,2618,889,3642,1198,2004,617,3155,920,2252,864,2994,793,887,391,1464,581,4966,1047,2521,835,674,371
0500000US47149,47149,"Rutherford County, Tennessee",118979,3918,3589,1204,10171,1874,17453,2488,16309,2081,15976,1989,7905,1552,14777,1909,4288,1188,5391,1675,15119,2310,6255,1461,1746,726
0500000US47155,47155,"Sevier County, Tennessee",38342,2796,911,504,2831,1452,4762,1030,5083,1320,7370,1637,2588,1112,7316,1419,1552,914,1411,772,3401,1024,853,439,264,254
0500000US47157,47157,"Shelby County, Tennessee",388343,7720,6903,1475,35670,3625,53832,4476,66408,4503,74813,4737,29422,3469,68839,4931,11850,2005,10749,1633,19629,2805,7517,2000,2711,684
0500000US47163,47163,"Sullivan County, Tennessee",60273,2532,1509,767,7029,1544,12573,1717,13183,1789,9337,1575,4011,1024,6285,1481,1407,717,1271,482,1729,667,880,406,1059,531
0500000US47165,47165,"Sumner County, Tennessee",68044,2818,2519,1076,6758,1419,8092,1811,7236,1402,8997,1389,4143,956,11838,1627,2403,785,4687,994,7389,1417,3088,973,894,438
0500000US47179,47179,"Washington County, Tennessee",51919,2706,1412,609,5899,1124,11574,1755,11060,1696,8215,1553,3924,1347,4519,1185,1166,594,135,166,1765,760,785,597,1465,657
0500000US47187,47187,"Williamson County, Tennessee",78251,2245,1185,496,5576,1134,8627,1465,10066,1677,12064,1599,5457,1075,12256,1818,5392,1072,4952,1039,9189,1335,2133,672,1354,542
0500000US47189,47189,"Wilson County, Tennessee",48075,2711,396,314,2479,779,5706,1222,5406,1181,7625,1918,4072,1311,8399,1625,1913,697,2660,867,6254,1264,2393,826,772,420
0500000US48005,48005,"Angelina County, Texas",30260,2085,2108,844,5387,1433,7041,1315,4275,1183,3106,976,1086,586,3200,1112,633,402,601,442,1201,604,616,495,1006,646
